,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1267,-2,63300,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
1268,-2,63400,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-86.0
1269,-2,63400,STARFRUIT,4988,3,4984.0,2.0,4983.0,24.0,4990,26,,,,,4989.0,-296.9140625
1270,-2,63500,STARFRUIT,4984,2,4983.0,20.0,,,4990,20,,,,,4987.0,-306.9453125
1271,-2,63500,AMETHYSTS,9998,8,9995.0,20.0,,,10005,20,,,,,10001.5,-86.0
1272,-2,63600,STARFRUIT,4988,1,4983.0,21.0,,,4990,21,,,,,4989.0,-310.1640625
1273,-2,63600,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
1274,-2,63700,STARFRUIT,4983,8,4982.0,30.0,,,4989,30,,,,,4986.0,-318.453125
1275,-2,63700,AMETHYSTS,9996,2,9995.0,28.0,,,10002,6,10004.0,2.0,10005.0,28.0,9999.0,-86.0
1276,-2,63800,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-86.0
1277,-2,63800,STARFRUIT,4982,21,,,,,4987,7,4989.0,22.0,,,4984.5,-317.3359375
1278,-2,63900,STARFRUIT,4982,21,,,,,4987,6,4989.0,21.0,,,4984.5,-320.34375
1279,-2,63900,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
1280,-2,64000,STARFRUIT,4982,30,,,,,4989,30,,,,,4985.5,-327.921875
1281,-2,64000,AMETHYSTS,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,-86.0
1282,-2,64100,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,-323.6328125
1283,-2,64100,AMETHYSTS,9995,27,,,,,10002,6,10005.0,27.0,,,9998.5,-86.0
1284,-2,64200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-86.0
1285,-2,64200,STARFRUIT,4982,25,,,,,4988,1,4989.0,24.0,,,4985.0,-328.25
1286,-2,64300,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,-323.09375
1287,-2,64300,AMETHYSTS,9998,7,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,-86.0
1288,-2,64400,STARFRUIT,4983,4,4982.0,27.0,,,4989,29,,,,,4986.0,-314.09375
1289,-2,64400,AMETHYSTS,9998,8,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-86.0
1290,-2,64500,STARFRUIT,4983,2,4982.0,27.0,,,4987,6,4989.0,29.0,,,4985.0,-316.6875
1291,-2,64500,AMETHYSTS,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-86.0
1292,-2,64600,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,-86.0
1293,-2,64600,STARFRUIT,4982,26,,,,,4989,26,,,,,4985.5,-321.3203125
1294,-2,64700,STARFRUIT,4982,28,,,,,4989,28,,,,,4985.5,-319.9140625
1295,-2,64700,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,-86.0
1296,-2,64800,STARFRUIT,4983,2,4982.0,30.0,,,4989,32,,,,,4986.0,-313.5546875
1297,-2,64800,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
1298,-2,64900,STARFRUIT,4983,2,4982.0,29.0,,,4987,3,4989.0,31.0,,,4985.0,-313.5859375
1299,-2,64900,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-86.0
1300,-2,65000,AMETHYSTS,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5,-86.0
1301,-2,65000,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,-312.6015625
1302,-2,65100,STARFRUIT,4983,25,,,,,4989,2,4990.0,23.0,,,4986.0,-312.8046875
1303,-2,65100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-86.0
1304,-2,65200,STARFRUIT,4988,1,4983.0,29.0,,,4990,29,,,,,4989.0,-310.6015625
1305,-2,65200,AMETHYSTS,9998,8,9995.0,29.0,,,10005,29,,,,,10001.5,-86.0
1306,-2,65300,STARFRUIT,4983,21,,,,,4988,2,4990.0,21.0,,,4985.5,-306.1171875
1307,-2,65300,AMETHYSTS,9995,21,,,,,10002,3,10005.0,21.0,,,9998.5,-86.0
1308,-2,65400,AMETHYSTS,9996,2,9995.0,26.0,,,10000,3,10004.0,2.0,10005.0,26.0,9998.0,-86.0
1309,-2,65400,STARFRUIT,4983,28,,,,,4986,3,4989.0,2.0,4990.0,26.0,4984.5,-311.1796875
1310,-2,65500,STARFRUIT,4983,9,4982.0,27.0,,,4989,29,,,,,4986.0,-314.640625
1311,-2,65500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
1312,-2,65600,STARFRUIT,4982,20,,,,,4989,20,,,,,4985.5,-314.34375
1313,-2,65600,AMETHYSTS,9998,5,9995.0,20.0,,,10005,20,,,,,10001.5,-86.0
1314,-2,65700,STARFRUIT,4982,29,,,,,4989,29,,,,,4985.5,-319.125
1315,-2,65700,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,-86.0
1316,-2,65800,AMETHYSTS,9998,9,9995.0,20.0,,,10005,20,,,,,10001.5,-86.0
1317,-2,65800,STARFRUIT,4982,20,,,,,4987,7,4989.0,20.0,,,4984.5,-318.171875
1318,-2,65900,STARFRUIT,4983,6,4982.0,23.0,,,4989,24,,,,,4986.0,-314.34375
1319,-2,65900,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
1320,-2,66000,STARFRUIT,4983,2,4982.0,22.0,,,4989,24,,,,,4986.0,-314.515625
1321,-2,66000,AMETHYSTS,9998,4,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-86.0
1322,-2,66100,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,-318.84375
1323,-2,66100,AMETHYSTS,9996,1,9995.0,26.0,,,9998,1,10004.0,1.0,10005.0,26.0,9997.0,-86.0
1324,-2,66200,AMETHYSTS,10002,1,10000.0,5.0,9995.0,20.0,10005,20,,,,,10003.5,-86.0
1325,-2,66200,STARFRUIT,4985,5,4982.0,20.0,,,4989,20,,,,,4987.0,-324.4140625
1326,-2,66300,STARFRUIT,4988,1,4984.0,2.0,4983.0,25.0,4989,1,4990.0,24.0,,,4988.5,-311.90625
1327,-2,66300,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-86.0
1328,-2,66400,STARFRUIT,4983,21,,,,,4990,21,,,,,4986.5,-305.640625
1329,-2,66400,AMETHYSTS,9995,21,,,,,9998,3,10005.0,21.0,,,9996.5,-86.0
1330,-2,66500,STARFRUIT,4983,2,4982.0,20.0,,,4989,22,,,,,4986.0,-313.65625
1331,-2,66500,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-86.0
1332,-2,66600,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,-86.0
1333,-2,66600,STARFRUIT,4982,22,,,,,4987,3,4989.0,22.0,,,4984.5,-319.6875
1334,-2,66700,STARFRUIT,4983,27,,,,,4990,27,,,,,4986.5,-306.3046875
1335,-2,66700,AMETHYSTS,9998,9,9995.0,27.0,,,10005,27,,,,,10001.5,-86.0
1336,-2,66800,STARFRUIT,4983,30,,,,,4990,30,,,,,4986.5,-295.5078125
1337,-2,66800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
1338,-2,66900,STARFRUIT,4989,1,4985.0,4.0,4984.0,23.0,4991,23,,,,,4990.0,-294.6015625
1339,-2,66900,AMETHYSTS,9998,4,9995.0,23.0,,,10005,23,,,,,10001.5,-86.0
1340,-2,67000,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-86.0
1341,-2,67000,STARFRUIT,4984,25,,,,,4991,25,,,,,4987.5,-286.34375
1342,-2,67100,STARFRUIT,4983,23,,,,,4990,23,,,,,4986.5,-296.9921875
1343,-2,67100,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
1344,-2,67200,STARFRUIT,4984,1,4983.0,20.0,,,4990,22,,,,,4987.0,-296.9921875
1345,-2,67200,AMETHYSTS,9996,2,9995.0,20.0,,,10002,3,10004.0,2.0,10005.0,20.0,9999.0,-86.0
1346,-2,67300,STARFRUIT,4985,1,4984.0,30.0,,,4991,30,,,,,4988.0,-291.7109375
1347,-2,67300,AMETHYSTS,9995,30,,,,,9998,3,10005.0,30.0,,,9996.5,-86.0
1348,-2,67400,AMETHYSTS,9998,4,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,-86.0
1349,-2,67400,STARFRUIT,4983,26,,,,,4990,26,,,,,4986.5,-305.03125
1350,-2,67500,STARFRUIT,4983,20,,,,,4990,21,,,,,4986.5,-310.640625
1351,-2,67500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
1352,-2,67600,STARFRUIT,4983,27,,,,,4990,27,,,,,4986.5,-305.0625
1353,-2,67600,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-86.0
1354,-2,67700,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
1355,-2,67700,STARFRUIT,4984,4,4983.0,29.0,,,4990,30,,,,,4987.0,-296.9765625
1356,-2,67800,STARFRUIT,4984,8,4983.0,30.0,,,4990,30,,,,,4987.0,-301.2421875
1357,-2,67800,AMETHYSTS,9998,3,9995.0,30.0,,,10005,30,,,,,10001.5,-86.0
1358,-2,67900,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,-299.1875
1359,-2,67900,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,-86.0
1360,-2,68000,STARFRUIT,4984,23,,,,,4991,23,,,,,4987.5,-287.7421875
1361,-2,68000,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-86.0
1362,-2,68100,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-86.0
1363,-2,68100,STARFRUIT,4984,31,,,,,4989,4,4990.0,2.0,4991.0,29.0,4986.5,-290.4921875
1364,-2,68200,STARFRUIT,4989,1,4983.0,31.0,,,4990,31,,,,,4989.5,-300.046875
1365,-2,68200,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-86.0
1366,-2,68300,STARFRUIT,4989,1,4983.0,29.0,,,4990,29,,,,,4989.5,-300.4921875
1367,-2,68300,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-86.0
1368,-2,68400,STARFRUIT,4983,28,,,,,4990,28,,,,,4986.5,-303.3203125
1369,-2,68400,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-86.0
1370,-2,68500,AMETHYSTS,9995,23,,,,,10002,5,10005.0,23.0,,,9998.5,-86.0
1371,-2,68500,STARFRUIT,4984,23,,,,,4991,23,,,,,4987.5,-294.03125
1372,-2,68600,STARFRUIT,4984,24,,,,,4990,1,4991.0,24.0,,,4987.0,-292.8984375
1373,-2,68600,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-86.0
1374,-2,68700,STARFRUIT,4984,1,4983.0,27.0,,,4990,28,,,,,4987.0,-298.6484375
1375,-2,68700,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-86.0
1376,-2,68800,STARFRUIT,4984,22,,,,,4991,22,,,,,4987.5,-281.4921875
1377,-2,68800,AMETHYSTS,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,-86.0
1378,-2,68900,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-86.0
1379,-2,68900,STARFRUIT,4990,1,4984.0,28.0,,,4991,28,,,,,4990.5,-285.0859375
1380,-2,69000,STARFRUIT,4984,30,,,,,4991,30,,,,,4987.5,-281.71875
1381,-2,69000,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-86.0
1382,-2,69100,STARFRUIT,4985,31,,,,,4986,1,4991.0,31.0,,,4985.5,-276.890625
1383,-2,69100,AMETHYSTS,9998,9,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,-86.0
1384,-2,69200,STARFRUIT,4990,1,4989.0,2.0,4985.0,30.0,4992,30,,,,,4991.0,-271.3046875
1385,-2,69200,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-86.0
1386,-2,69300,AMETHYSTS,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,-86.0
1387,-2,69300,STARFRUIT,4990,1,4985.0,21.0,,,4992,21,,,,,4991.0,-270.078125
1388,-2,69400,STARFRUIT,4985,26,,,,,4992,26,,,,,4988.5,-265.890625
1389,-2,69400,AMETHYSTS,10002,1,9998.0,2.0,9996.0,1.0,10004,1,10005.0,25.0,,,10003.0,-86.0
1390,-2,69500,STARFRUIT,4986,6,4985.0,26.0,,,4992,26,,,,,4989.0,-266.390625
1391,-2,69500,AMETHYSTS,9998,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-86.0
1392,-2,69600,STARFRUIT,4985,22,,,,,4992,23,,,,,4988.5,-276.5625
1393,-2,69600,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
1394,-2,69700,AMETHYSTS,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,-86.0
1395,-2,69700,STARFRUIT,4985,1,4984.0,20.0,,,4991,21,,,,,4988.0,-278.1484375
1396,-2,69800,STARFRUIT,4985,1,4984.0,23.0,,,4991,24,,,,,4988.0,-279.5859375
1397,-2,69800,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-86.0
1398,-2,69900,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
1399,-2,69900,STARFRUIT,4985,2,4984.0,27.0,,,4991,29,,,,,4988.0,-280.8671875
1400,-2,70000,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
1401,-2,70000,STARFRUIT,4985,2,4984.0,27.0,,,4991,29,,,,,4988.0,-279.90625
1402,-2,70100,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-86.0
1403,-2,70100,STARFRUIT,4984,24,,,,,4985,1,4991.0,24.0,,,4984.5,-284.390625
1404,-2,70200,STARFRUIT,4985,22,,,,,4991,1,4992.0,21.0,,,4988.0,-274.9453125
1405,-2,70200,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-86.0
1406,-2,70300,AMETHYSTS,9996,1,9995.0,25.0,,,9998,2,10004.0,1.0,10005.0,25.0,9997.0,-86.0
1407,-2,70300,STARFRUIT,4985,26,,,,,4992,26,,,,,4988.5,-263.75
1408,-2,70400,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,-86.0
1409,-2,70400,STARFRUIT,4984,26,,,,,4989,6,4991.0,26.0,,,4986.5,-279.5078125
1410,-2,70500,AMETHYSTS,9995,23,,,,,10000,3,10005.0,23.0,,,9997.5,-86.0
1411,-2,70500,STARFRUIT,4984,23,,,,,4987,3,4989.0,3.0,4991.0,23.0,4985.5,-279.453125
1412,-2,70600,STARFRUIT,4985,6,4984.0,28.0,,,4991,28,,,,,4988.0,-284.546875
1413,-2,70600,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-86.0
1414,-2,70700,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,-86.0
1415,-2,70700,STARFRUIT,4983,26,,,,,4990,26,,,,,4986.5,-303.2109375
1416,-2,70800,AMETHYSTS,10002,1,9995.0,27.0,,,10005,27,,,,,10003.5,-86.0
1417,-2,70800,STARFRUIT,4983,27,,,,,4984,1,4990.0,27.0,,,4983.5,-300.28125
1418,-2,70900,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
1419,-2,70900,STARFRUIT,4983,32,,,,,4990,32,,,,,4986.5,-304.7265625
1420,-2,71000,STARFRUIT,4983,30,,,,,4990,30,,,,,4986.5,-307.4296875
1421,-2,71000,AMETHYSTS,9996,1,9995.0,29.0,,,10002,5,10004.0,1.0,10005.0,29.0,9999.0,-86.0
1422,-2,71100,AMETHYSTS,9998,9,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,-86.0
1423,-2,71100,STARFRUIT,4983,22,,,,,4989,1,4990.0,21.0,,,4986.0,-312.1015625
1424,-2,71200,AMETHYSTS,10002,1,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10003.0,-86.0
1425,-2,71200,STARFRUIT,4983,28,,,,,4990,29,,,,,4986.5,-304.34375
1426,-2,71300,AMETHYSTS,9996,2,9995.0,26.0,,,10002,4,10004.0,2.0,10005.0,26.0,9999.0,-86.0
1427,-2,71300,STARFRUIT,4984,2,4983.0,26.0,,,4988,4,4990.0,28.0,,,4986.0,-295.4921875
1428,-2,71400,STARFRUIT,4984,26,,,,,4990,2,4991.0,24.0,,,4987.0,-293.5234375
1429,-2,71400,AMETHYSTS,9996,2,9995.0,24.0,,,10002,3,10004.0,2.0,10005.0,24.0,9999.0,-86.0
1430,-2,71500,AMETHYSTS,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0,-86.0
1431,-2,71500,STARFRUIT,4984,28,,,,,4985,3,4991.0,28.0,,,4984.5,-288.5859375
1432,-2,71600,AMETHYSTS,9996,1,9995.0,27.0,,,9998,3,10004.0,1.0,10005.0,27.0,9997.0,-86.0
1433,-2,71600,STARFRUIT,4984,28,,,,,4991,28,,,,,4987.5,-289.3984375
1434,-2,71700,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-86.0
1435,-2,71700,STARFRUIT,4984,31,,,,,4989,4,4991.0,31.0,,,4986.5,-288.4140625
1436,-2,71800,STARFRUIT,4984,27,,,,,4990,2,4991.0,25.0,,,4987.0,-293.734375
1437,-2,71800,AMETHYSTS,10002,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0,-86.0
1438,-2,71900,AMETHYSTS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,-86.0
1439,-2,71900,STARFRUIT,4984,26,,,,,4990,1,4991.0,25.0,,,4987.0,-293.5078125
1440,-2,72000,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-86.0
1441,-2,72000,STARFRUIT,4984,1,4983.0,20.0,,,4988,6,4990.0,21.0,,,4986.0,-298.625
1442,-2,72100,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
1443,-2,72100,STARFRUIT,4983,21,,,,,4988,5,4990.0,21.0,,,4985.5,-295.96875
1444,-2,72200,STARFRUIT,4988,3,4984.0,31.0,,,4991,31,,,,,4989.5,-290.0625
1445,-2,72200,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-86.0
1446,-2,72300,STARFRUIT,4984,23,,,,,4991,23,,,,,4987.5,-287.8515625
1447,-2,72300,AMETHYSTS,9996,1,9995.0,22.0,,,10002,8,10004.0,1.0,10005.0,22.0,9999.0,-86.0
1448,-2,72400,AMETHYSTS,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,-86.0
1449,-2,72400,STARFRUIT,4985,2,4984.0,20.0,,,4989,6,4991.0,22.0,,,4987.0,-279.3984375
1450,-2,72500,STARFRUIT,4986,9,4985.0,25.0,,,4992,27,,,,,4989.0,-260.15625
1451,-2,72500,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-86.0
1452,-2,72600,STARFRUIT,4986,2,4985.0,29.0,,,4991,2,4992.0,27.0,,,4988.5,-275.25
1453,-2,72600,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-86.0
1454,-2,72700,STARFRUIT,4985,23,,,,,4992,23,,,,,4988.5,-275.1640625
1455,-2,72700,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,-86.0
1456,-2,72800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,-86.0
1457,-2,72800,STARFRUIT,4984,20,,,,,4991,20,,,,,4987.5,-279.25
1458,-2,72900,STARFRUIT,4984,24,,,,,4991,24,,,,,4987.5,-282.53125
1459,-2,72900,AMETHYSTS,9998,1,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-86.0
1460,-2,73000,STARFRUIT,4984,21,,,,,4989,2,4990.0,1.0,4991.0,21.0,4986.5,-292.2578125
1461,-2,73000,AMETHYSTS,9996,1,9995.0,21.0,,,10002,7,10004.0,1.0,10005.0,21.0,9999.0,-86.0
1462,-2,73100,STARFRUIT,4984,31,,,,,4990,2,4991.0,29.0,,,4987.0,-291.8984375
1463,-2,73100,AMETHYSTS,9996,2,9995.0,29.0,,,10002,3,10004.0,2.0,10005.0,29.0,9999.0,-86.0
1464,-2,73200,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,-86.0
1465,-2,73200,STARFRUIT,4984,21,,,,,4991,21,,,,,4987.5,-293.7578125
1466,-2,73300,STARFRUIT,4984,1,4983.0,29.0,,,4990,30,,,,,4987.0,-298.3046875
1467,-2,73300,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-86.0
1468,-2,73400,STARFRUIT,4983,30,,,,,4988,4,4990.0,30.0,,,4985.5,-300.1328125
1469,-2,73400,AMETHYSTS,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5,-86.0
1470,-2,73500,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,-304.390625
1471,-2,73500,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-86.0
1472,-2,73600,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-86.0
1473,-2,73600,STARFRUIT,4982,25,,,,,4989,25,,,,,4985.5,-321.15625
1474,-2,73700,STARFRUIT,4982,24,,,,,4989,24,,,,,4985.5,-313.46875
1475,-2,73700,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,-86.0
1476,-2,73800,STARFRUIT,4982,24,,,,,4987,5,4989.0,24.0,,,4984.5,-315.65625
1477,-2,73800,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,-86.0
1478,-2,73900,STARFRUIT,4982,30,,,,,4983,3,4989.0,30.0,,,4982.5,-322.453125
1479,-2,73900,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
1480,-2,74000,AMETHYSTS,10002,1,9998.0,10.0,9996.0,2.0,10004,2,10005.0,24.0,,,10003.0,-86.0
1481,-2,74000,STARFRUIT,4982,26,,,,,4987,3,4989.0,26.0,,,4984.5,-320.28125
1482,-2,74100,STARFRUIT,4985,6,4982.0,32.0,,,4989,32,,,,,4987.0,-325.03125
1483,-2,74100,AMETHYSTS,10000,6,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10002.0,-86.0
1484,-2,74200,STARFRUIT,4981,22,,,,,4988,22,,,,,4984.5,-340.5859375
1485,-2,74200,AMETHYSTS,9996,2,9995.0,20.0,,,10002,6,10004.0,2.0,10005.0,20.0,9999.0,-86.0
1486,-2,74300,STARFRUIT,4982,7,4981.0,30.0,,,4988,32,,,,,4985.0,-334.2578125
1487,-2,74300,AMETHYSTS,9996,2,9995.0,30.0,,,10002,6,10004.0,2.0,10005.0,30.0,9999.0,-86.0
1488,-2,74400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
1489,-2,74400,STARFRUIT,4981,30,,,,,4988,30,,,,,4984.5,-346.265625
1490,-2,74500,STARFRUIT,4984,3,4981.0,29.0,,,4988,29,,,,,4986.0,-347.84375
1491,-2,74500,AMETHYSTS,10000,3,9995.0,29.0,,,10005,29,,,,,10002.5,-86.0
1492,-2,74600,STARFRUIT,4981,29,,,,,4988,29,,,,,4984.5,-347.0
1493,-2,74600,AMETHYSTS,10002,1,9998.0,7.0,9995.0,29.0,10005,29,,,,,10003.5,-86.0
1494,-2,74700,STARFRUIT,4981,32,,,,,4988,32,,,,,4984.5,-337.359375
1495,-2,74700,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-86.0
1496,-2,74800,AMETHYSTS,9998,9,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,-86.0
1497,-2,74800,STARFRUIT,4982,26,,,,,4988,1,4989.0,25.0,,,4985.0,-328.8671875
1498,-2,74900,STARFRUIT,4982,31,,,,,4988,1,4989.0,30.0,,,4985.0,-327.6953125
1499,-2,74900,AMETHYSTS,10002,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,-86.0
1500,-2,75000,STARFRUIT,4987,1,4981.0,27.0,,,4988,27,,,,,4987.5,-333.171875
1501,-2,75000,AMETHYSTS,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,-86.0
1502,-2,75100,STARFRUIT,4981,30,,,,,4988,30,,,,,4984.5,-336.15625
1503,-2,75100,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,-86.0
1504,-2,75200,AMETHYSTS,9998,2,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-86.0
1505,-2,75200,STARFRUIT,4986,3,4982.0,26.0,,,4988,2,4989.0,24.0,,,4987.0,-328.390625
1506,-2,75300,STARFRUIT,4983,1,4982.0,28.0,,,4989,29,,,,,4986.0,-315.640625
1507,-2,75300,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-86.0
1508,-2,75400,STARFRUIT,4983,31,,,,,4989,1,4990.0,30.0,,,4986.0,-311.7578125
1509,-2,75400,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-86.0
1510,-2,75500,STARFRUIT,4983,6,4982.0,28.0,,,4989,30,,,,,4986.0,-316.3828125
1511,-2,75500,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-86.0
1512,-2,75600,AMETHYSTS,10002,1,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0,-86.0
1513,-2,75600,STARFRUIT,4983,28,,,,,4989,2,4990.0,26.0,,,4986.0,-309.0390625
1514,-2,75700,STARFRUIT,4983,27,,,,,4988,3,4989.0,1.0,4990.0,26.0,4985.5,-311.734375
1515,-2,75700,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-86.0
1516,-2,75800,STARFRUIT,4983,1,4982.0,29.0,,,4989,30,,,,,4986.0,-314.671875
1517,-2,75800,AMETHYSTS,9998,5,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,-86.0
